000.000 =============================================================
000.000                     Station A                               
000.000 -------------------------------------------------------------
000.000 Protocol.lib, version 4.0, jiangyanjun0718@bupt.edu.cn
000.000 Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-05
000.000 Log file "F:\Code\20250418(network lab1)\upload\SR-MAX-A.log", TCP port 59144, debug mask 0x00
000.000 Station A is waiting for station B on TCP port 59144 ... Done.
000.236 New epoch: Tue May  6 17:10:23 2025
000.236 =================================================================
000.236 
000.237 SR-3, 构建时间: May  6 2025  16:05:11
002.882 .... 4 packets received, 3459 bps, 43.24%, Err 1 (4.8e-05)
2172.356 .... 7945 packets received, 7492 bps, 93.65%, Err 174 (1.0e-05)
2174.479 .... 7953 packets received, 7492 bps, 93.65%, Err 174 (1.0e-05)
2176.572 .... 7961 packets received, 7493 bps, 93.66%, Err 174 (1.0e-05)
2178.667 .... 7969 packets received, 7493 bps, 93.66%, Err 174 (1.0e-05)
2180.812 .... 7977 packets received, 7493 bps, 93.66%, Err 174 (1.0e-05)
2182.927 .... 7985 packets received, 7493 bps, 93.67%, Err 174 (1.0e-05)
2185.031 .... 7993 packets received, 7493 bps, 93.67%, Err 174 (1.0e-05)
2187.152 .... 8001 packets received, 7494 bps, 93.67%, Err 175 (1.0e-05)
2189.229 .... 8008 packets received, 7493 bps, 93.66%, Err 175 (1.0e-05)
2191.369 .... 8016 packets received, 7493 bps, 93.67%, Err 175 (1.0e-05)
2193.486 .... 8024 packets received, 7494 bps, 93.67%, Err 175 (1.0e-05)
2195.593 .... 8032 packets received, 7494 bps, 93.67%, Err 175 (1.0e-05)
2197.710 .... 8040 packets received, 7494 bps, 93.68%, Err 175 (1.0e-05)
2199.818 .... 8048 packets received, 7494 bps, 93.68%, Err 175 (1.0e-05)
2201.910 .... 8056 packets received, 7495 bps, 93.68%, Err 176 (1.0e-05)
2204.047 .... 8063 packets received, 7494 bps, 93.67%, Err 176 (1.0e-05)
2206.153 .... 8070 packets received, 7493 bps, 93.67%, Err 177 (1.0e-05)
2208.253 .... 8078 packets received, 7494 bps, 93.67%, Err 177 (1.0e-05)
2210.392 .... 8086 packets received, 7494 bps, 93.67%, Err 177 (1.0e-05)
2212.516 .... 8094 packets received, 7494 bps, 93.67%, Err 177 (1.0e-05)
2214.593 .... 8102 packets received, 7494 bps, 93.68%, Err 177 (1.0e-05)
2216.718 .... 8110 packets received, 7494 bps, 93.68%, Err 177 (1.0e-05)
2218.853 .... 8118 packets received, 7495 bps, 93.68%, Err 177 (1.0e-05)
2220.961 .... 8126 packets received, 7495 bps, 93.69%, Err 177 (1.0e-05)
2223.060 .... 8134 packets received, 7495 bps, 93.69%, Err 177 (1.0e-05)
2225.195 .... 8142 packets received, 7495 bps, 93.69%, Err 177 (1.0e-05)
2228.340 .... 8150 packets received, 7492 bps, 93.65%, Err 180 (1.0e-05)
2230.465 .... 8160 packets received, 7494 bps, 93.68%, Err 180 (1.0e-05)
2232.570 .... 8168 packets received, 7494 bps, 93.68%, Err 180 (1.0e-05)
2234.693 .... 8176 packets received, 7495 bps, 93.68%, Err 180 (1.0e-05)
2236.798 .... 8184 packets received, 7495 bps, 93.69%, Err 180 (1.0e-05)
2238.907 .... 8192 packets received, 7495 bps, 93.69%, Err 180 (1.0e-05)
2241.063 .... 8200 packets received, 7495 bps, 93.69%, Err 180 (1.0e-05)
2243.169 .... 8208 packets received, 7496 bps, 93.69%, Err 181 (1.0e-05)
2245.276 .... 8215 packets received, 7495 bps, 93.69%, Err 181 (1.0e-05)
2247.392 .... 8223 packets received, 7495 bps, 93.69%, Err 181 (1.0e-05)
2249.520 .... 8231 packets received, 7495 bps, 93.69%, Err 181 (1.0e-05)
2252.397 .... 8238 packets received, 7492 bps, 93.65%, Err 182 (1.0e-05)
2254.533 .... 8249 packets received, 7495 bps, 93.69%, Err 182 (1.0e-05)
2256.644 .... 8257 packets received, 7495 bps, 93.69%, Err 182 (1.0e-05)
2258.733 .... 8265 packets received, 7496 bps, 93.70%, Err 182 (1.0e-05)
2260.851 .... 8273 packets received, 7496 bps, 93.70%, Err 182 (1.0e-05)
2262.956 .... 8281 packets received, 7496 bps, 93.70%, Err 182 (1.0e-05)
2265.098 .... 8289 packets received, 7496 bps, 93.70%, Err 182 (1.0e-05)
2267.734 .... 8295 packets received, 7493 bps, 93.66%, Err 183 (1.0e-05)
2269.861 .... 8306 packets received, 7496 bps, 93.70%, Err 183 (1.0e-05)
2271.969 .... 8310 packets received, 7493 bps, 93.66%, Err 184 (1.0e-05)
2274.089 .... 8321 packets received, 7495 bps, 93.69%, Err 184 (1.0e-05)
2276.181 .... 8329 packets received, 7496 bps, 93.70%, Err 184 (1.0e-05)
2278.554 .... 8334 packets received, 7492 bps, 93.66%, Err 185 (1.0e-05)
2280.659 .... 8345 packets received, 7495 bps, 93.69%, Err 185 (1.0e-05)
2282.814 .... 8353 packets received, 7495 bps, 93.69%, Err 185 (1.0e-05)
2284.929 .... 8361 packets received, 7496 bps, 93.70%, Err 185 (1.0e-05)
2287.012 .... 8369 packets received, 7496 bps, 93.70%, Err 185 (1.0e-05)
2289.114 .... 8377 packets received, 7496 bps, 93.70%, Err 185 (1.0e-05)
2291.248 .... 8385 packets received, 7496 bps, 93.71%, Err 185 (1.0e-05)
2293.360 .... 8393 packets received, 7497 bps, 93.71%, Err 185 (1.0e-05)
2295.457 .... 8401 packets received, 7497 bps, 93.71%, Err 185 (1.0e-05)
2297.543 .... 8409 packets received, 7497 bps, 93.72%, Err 185 (1.0e-05)
2299.679 .... 8417 packets received, 7498 bps, 93.72%, Err 185 (1.0e-05)
2301.810 .... 8425 packets received, 7498 bps, 93.72%, Err 185 (1.0e-05)
2303.883 .... 8433 packets received, 7498 bps, 93.73%, Err 186 (1.0e-05)
2306.029 .... 8440 packets received, 7497 bps, 93.72%, Err 186 (1.0e-05)
2308.115 .... 8448 packets received, 7498 bps, 93.72%, Err 186 (1.0e-05)
2310.261 .... 8456 packets received, 7498 bps, 93.72%, Err 186 (1.0e-05)
2312.383 .... 8464 packets received, 7498 bps, 93.72%, Err 186 (1.0e-05)
2314.470 .... 8472 packets received, 7498 bps, 93.73%, Err 186 (1.0e-05)
2316.568 .... 8480 packets received, 7499 bps, 93.73%, Err 186 (1.0e-05)
2318.705 .... 8488 packets received, 7499 bps, 93.73%, Err 186 (1.0e-05)
2320.794 .... 8496 packets received, 7499 bps, 93.74%, Err 186 (1.0e-05)
2322.906 .... 8504 packets received, 7499 bps, 93.74%, Err 186 (1.0e-05)
2325.012 .... 8512 packets received, 7500 bps, 93.74%, Err 186 (1.0e-05)
2327.135 .... 8520 packets received, 7500 bps, 93.75%, Err 186 (1.0e-05)
2329.248 .... 8528 packets received, 7500 bps, 93.75%, Err 186 (1.0e-05)
2332.407 .... 8536 packets received, 7497 bps, 93.71%, Err 188 (1.0e-05)
2334.532 .... 8547 packets received, 7500 bps, 93.75%, Err 188 (1.0e-05)
2336.650 .... 8555 packets received, 7500 bps, 93.75%, Err 188 (1.0e-05)
2338.736 .... 8563 packets received, 7500 bps, 93.75%, Err 188 (1.0e-05)
2340.869 .... 8571 packets received, 7500 bps, 93.75%, Err 188 (1.0e-05)
2342.989 .... 8579 packets received, 7501 bps, 93.76%, Err 188 (1.0e-05)
2345.086 .... 8587 packets received, 7501 bps, 93.76%, Err 188 (1.0e-05)
2347.211 .... 8595 packets received, 7501 bps, 93.76%, Err 188 (1.0e-05)
2349.314 .... 8603 packets received, 7501 bps, 93.77%, Err 188 (1.0e-05)
2351.433 .... 8607 packets received, 7498 bps, 93.72%, Err 189 (1.0e-05)
2353.542 .... 8617 packets received, 7500 bps, 93.75%, Err 190 (1.0e-05)
2355.651 .... 8625 packets received, 7500 bps, 93.75%, Err 190 (1.0e-05)
2357.756 .... 8633 packets received, 7500 bps, 93.76%, Err 190 (1.0e-05)
2359.859 .... 8641 packets received, 7501 bps, 93.76%, Err 190 (1.0e-05)
2361.985 .... 8649 packets received, 7501 bps, 93.76%, Err 190 (1.0e-05)
2364.108 .... 8657 packets received, 7501 bps, 93.76%, Err 191 (1.0e-05)
2366.230 .... 8665 packets received, 7501 bps, 93.77%, Err 191 (1.0e-05)
2368.316 .... 8673 packets received, 7502 bps, 93.77%, Err 191 (1.0e-05)
2370.447 .... 8681 packets received, 7502 bps, 93.77%, Err 191 (1.0e-05)
2372.566 .... 8689 packets received, 7502 bps, 93.77%, Err 191 (1.0e-05)
2374.700 .... 8697 packets received, 7502 bps, 93.78%, Err 191 (1.0e-05)
2376.771 .... 8705 packets received, 7502 bps, 93.78%, Err 191 (1.0e-05)
2378.890 .... 8713 packets received, 7503 bps, 93.78%, Err 191 (1.0e-05)
2381.025 .... 8721 packets received, 7503 bps, 93.79%, Err 191 (1.0e-05)
2383.639 .... 8727 packets received, 7500 bps, 93.75%, Err 192 (1.0e-05)
2385.751 .... 8738 packets received, 7503 bps, 93.78%, Err 192 (1.0e-05)
2387.860 .... 8746 packets received, 7503 bps, 93.79%, Err 192 (1.0e-05)
2389.976 .... 8754 packets received, 7503 bps, 93.79%, Err 192 (1.0e-05)
2392.086 .... 8762 packets received, 7503 bps, 93.79%, Err 192 (1.0e-05)
2394.468 .... 8767 packets received, 7500 bps, 93.75%, Err 193 (1.0e-05)
2396.574 .... 8778 packets received, 7503 bps, 93.79%, Err 193 (1.0e-05)
2398.696 .... 8786 packets received, 7503 bps, 93.79%, Err 193 (1.0e-05)
2400.821 .... 8794 packets received, 7503 bps, 93.79%, Err 193 (1.0e-05)
2402.915 .... 8802 packets received, 7504 bps, 93.79%, Err 193 (1.0e-05)
2405.043 .... 8810 packets received, 7504 bps, 93.80%, Err 193 (1.0e-05)
2407.138 .... 8818 packets received, 7504 bps, 93.80%, Err 193 (1.0e-05)
2409.247 .... 8826 packets received, 7504 bps, 93.80%, Err 193 (1.0e-05)
2411.902 .... 8832 packets received, 7501 bps, 93.76%, Err 194 (1.0e-05)
2414.017 .... 8843 packets received, 7504 bps, 93.80%, Err 194 (1.0e-05)
2416.120 .... 8851 packets received, 7504 bps, 93.80%, Err 194 (1.0e-05)
2418.249 .... 8859 packets received, 7504 bps, 93.80%, Err 194 (1.0e-05)
2420.362 .... 8867 packets received, 7504 bps, 93.81%, Err 194 (1.0e-05)
2422.481 .... 8875 packets received, 7505 bps, 93.81%, Err 194 (1.0e-05)
2424.590 .... 8883 packets received, 7505 bps, 93.81%, Err 194 (1.0e-05)
2426.680 .... 8891 packets received, 7505 bps, 93.81%, Err 194 (1.0e-05)
2428.815 .... 8899 packets received, 7505 bps, 93.82%, Err 194 (1.0e-05)
2430.923 .... 8907 packets received, 7506 bps, 93.82%, Err 194 (1.0e-05)
2433.041 .... 8915 packets received, 7506 bps, 93.82%, Err 194 (1.0e-05)
2435.133 .... 8922 packets received, 7505 bps, 93.81%, Err 195 (1.0e-05)
2437.241 .... 8930 packets received, 7505 bps, 93.82%, Err 195 (1.0e-05)
2439.371 .... 8938 packets received, 7506 bps, 93.82%, Err 195 (1.0e-05)
2441.489 .... 8946 packets received, 7506 bps, 93.82%, Err 195 (1.0e-05)
2443.616 .... 8954 packets received, 7506 bps, 93.82%, Err 195 (1.0e-05)
2445.692 .... 8962 packets received, 7506 bps, 93.83%, Err 195 (1.0e-05)
2447.811 .... 8970 packets received, 7506 bps, 93.83%, Err 195 (1.0e-05)
2449.937 .... 8978 packets received, 7507 bps, 93.83%, Err 195 (1.0e-05)
2453.093 .... 8986 packets received, 7504 bps, 93.80%, Err 196 (1.0e-05)
2455.224 .... 8997 packets received, 7506 bps, 93.83%, Err 196 (1.0e-05)
2457.344 .... 9005 packets received, 7507 bps, 93.83%, Err 196 (1.0e-05)
2459.418 .... 9013 packets received, 7507 bps, 93.84%, Err 196 (1.0e-05)
2461.556 .... 9021 packets received, 7507 bps, 93.84%, Err 196 (1.0e-05)
2464.190 .... 9027 packets received, 7504 bps, 93.80%, Err 197 (1.0e-05)
2466.312 .... 9038 packets received, 7507 bps, 93.83%, Err 197 (1.0e-05)
2468.403 .... 9046 packets received, 7507 bps, 93.84%, Err 197 (1.0e-05)
2470.536 .... 9054 packets received, 7507 bps, 93.84%, Err 197 (1.0e-05)
2472.673 .... 9062 packets received, 7507 bps, 93.84%, Err 197 (1.0e-05)
2475.814 .... 9070 packets received, 7504 bps, 93.80%, Err 198 (1.0e-05)
2477.939 .... 9081 packets received, 7507 bps, 93.84%, Err 198 (1.0e-05)
2480.044 .... 9089 packets received, 7507 bps, 93.84%, Err 198 (1.0e-05)
2482.153 .... 9097 packets received, 7507 bps, 93.84%, Err 198 (1.0e-05)
2484.274 .... 9105 packets received, 7508 bps, 93.84%, Err 198 (1.0e-05)
2486.415 .... 9109 packets received, 7504 bps, 93.81%, Err 199 (1.0e-05)
2488.485 .... 9120 packets received, 7507 bps, 93.84%, Err 199 (1.0e-05)
2490.593 .... 9128 packets received, 7507 bps, 93.84%, Err 199 (1.0e-05)
2493.778 .... 9136 packets received, 7504 bps, 93.81%, Err 200 (1.0e-05)
2495.893 .... 9147 packets received, 7507 bps, 93.84%, Err 200 (1.0e-05)
2497.980 .... 9155 packets received, 7507 bps, 93.84%, Err 200 (1.0e-05)
2500.142 .... 9163 packets received, 7507 bps, 93.84%, Err 200 (1.0e-05)
2502.229 .... 9171 packets received, 7508 bps, 93.85%, Err 200 (1.0e-05)
2504.354 .... 9179 packets received, 7508 bps, 93.85%, Err 200 (1.0e-05)
2506.459 .... 9187 packets received, 7508 bps, 93.85%, Err 200 (1.0e-05)
2508.591 .... 9195 packets received, 7508 bps, 93.85%, Err 200 (1.0e-05)
2510.663 .... 9203 packets received, 7509 bps, 93.86%, Err 200 (1.0e-05)
2512.819 .... 9211 packets received, 7509 bps, 93.86%, Err 200 (1.0e-05)
2514.920 .... 9219 packets received, 7509 bps, 93.86%, Err 200 (1.0e-05)
2517.058 .... 9227 packets received, 7509 bps, 93.86%, Err 200 (1.0e-05)
2519.157 .... 9235 packets received, 7509 bps, 93.87%, Err 200 (1.0e-05)
2522.315 .... 9243 packets received, 7506 bps, 93.83%, Err 201 (1.0e-05)
2524.435 .... 9254 packets received, 7509 bps, 93.86%, Err 201 (1.0e-05)
2526.543 .... 9262 packets received, 7509 bps, 93.87%, Err 201 (1.0e-05)
2528.664 .... 9270 packets received, 7509 bps, 93.87%, Err 201 (1.0e-05)
2531.845 .... 9278 packets received, 7506 bps, 93.83%, Err 202 (1.0e-05)
2533.946 .... 9289 packets received, 7509 bps, 93.86%, Err 202 (1.0e-05)
2536.043 .... 9297 packets received, 7509 bps, 93.87%, Err 202 (1.0e-05)
2538.159 .... 9305 packets received, 7510 bps, 93.87%, Err 202 (1.0e-05)
2541.351 .... 9312 packets received, 7506 bps, 93.82%, Err 204 (1.0e-05)
2543.479 .... 9323 packets received, 7508 bps, 93.85%, Err 204 (1.0e-05)
2545.574 .... 9331 packets received, 7509 bps, 93.86%, Err 204 (1.0e-05)
2547.692 .... 9339 packets received, 7509 bps, 93.86%, Err 204 (1.0e-05)
2549.769 .... 9347 packets received, 7509 bps, 93.86%, Err 204 (1.0e-05)
2551.914 .... 9355 packets received, 7509 bps, 93.87%, Err 204 (1.0e-05)
2554.011 .... 9363 packets received, 7509 bps, 93.87%, Err 204 (1.0e-05)
2556.154 .... 9371 packets received, 7510 bps, 93.87%, Err 204 (1.0e-05)
2558.214 .... 9379 packets received, 7510 bps, 93.87%, Err 205 (1.0e-05)
2560.337 .... 9386 packets received, 7509 bps, 93.87%, Err 206 (1.0e-05)
2562.445 .... 9393 packets received, 7509 bps, 93.86%, Err 206 (1.0e-05)
2564.571 .... 9401 packets received, 7509 bps, 93.86%, Err 206 (1.0e-05)
2566.710 .... 9409 packets received, 7509 bps, 93.86%, Err 206 (1.0e-05)
2568.801 .... 9417 packets received, 7509 bps, 93.87%, Err 206 (1.0e-05)
2570.914 .... 9425 packets received, 7509 bps, 93.87%, Err 206 (1.0e-05)
2573.041 .... 9433 packets received, 7510 bps, 93.87%, Err 206 (1.0e-05)
2575.122 .... 9440 packets received, 7509 bps, 93.86%, Err 207 (1.0e-05)
2577.239 .... 9448 packets received, 7509 bps, 93.87%, Err 207 (1.0e-05)
2579.357 .... 9456 packets received, 7510 bps, 93.87%, Err 207 (1.0e-05)
2581.449 .... 9464 packets received, 7510 bps, 93.87%, Err 207 (1.0e-05)
2583.566 .... 9472 packets received, 7510 bps, 93.87%, Err 208 (1.0e-05)
2585.670 .... 9480 packets received, 7510 bps, 93.88%, Err 208 (1.0e-05)
2587.802 .... 9484 packets received, 7507 bps, 93.84%, Err 209 (1.0e-05)
2589.901 .... 9495 packets received, 7510 bps, 93.87%, Err 209 (1.0e-05)
2592.036 .... 9503 packets received, 7510 bps, 93.87%, Err 209 (1.0e-05)
2594.170 .... 9511 packets received, 7510 bps, 93.88%, Err 209 (1.0e-05)
2596.244 .... 9519 packets received, 7510 bps, 93.88%, Err 209 (1.0e-05)
2598.383 .... 9527 packets received, 7511 bps, 93.88%, Err 209 (1.0e-05)
2600.501 .... 9535 packets received, 7511 bps, 93.88%, Err 209 (1.0e-05)
2602.607 .... 9543 packets received, 7511 bps, 93.89%, Err 209 (1.0e-05)
2605.788 .... 9551 packets received, 7508 bps, 93.85%, Err 211 (1.0e-05)
2607.867 .... 9561 packets received, 7510 bps, 93.87%, Err 211 (1.0e-05)
2610.004 .... 9569 packets received, 7510 bps, 93.88%, Err 211 (1.0e-05)
2613.154 .... 9577 packets received, 7507 bps, 93.84%, Err 212 (1.0e-05)
2615.260 .... 9588 packets received, 7510 bps, 93.87%, Err 212 (1.0e-05)
2617.393 .... 9596 packets received, 7510 bps, 93.87%, Err 212 (1.0e-05)
2619.497 .... 9604 packets received, 7510 bps, 93.88%, Err 212 (1.0e-05)
2621.643 .... 9612 packets received, 7510 bps, 93.88%, Err 212 (1.0e-05)
2623.732 .... 9620 packets received, 7511 bps, 93.88%, Err 212 (1.0e-05)
2625.852 .... 9628 packets received, 7511 bps, 93.88%, Err 212 (1.0e-05)
2627.968 .... 9636 packets received, 7511 bps, 93.89%, Err 212 (1.0e-05)
2630.084 .... 9644 packets received, 7511 bps, 93.89%, Err 212 (1.0e-05)
2632.466 .... 9649 packets received, 7508 bps, 93.85%, Err 213 (1.0e-05)
2634.552 .... 9660 packets received, 7511 bps, 93.88%, Err 213 (1.0e-05)
2636.659 .... 9668 packets received, 7511 bps, 93.89%, Err 213 (1.0e-05)
2638.793 .... 9676 packets received, 7511 bps, 93.89%, Err 213 (1.0e-05)
2640.915 .... 9684 packets received, 7511 bps, 93.89%, Err 213 (1.0e-05)
2643.526 .... 9690 packets received, 7509 bps, 93.86%, Err 214 (1.0e-05)
2645.632 .... 9701 packets received, 7511 bps, 93.89%, Err 214 (1.0e-05)
2647.785 .... 9709 packets received, 7511 bps, 93.89%, Err 214 (1.0e-05)
2649.854 .... 9717 packets received, 7511 bps, 93.89%, Err 214 (1.0e-05)
2652.013 .... 9725 packets received, 7512 bps, 93.89%, Err 214 (1.0e-05)
2654.098 .... 9733 packets received, 7512 bps, 93.90%, Err 214 (1.0e-05)
2656.198 .... 9741 packets received, 7512 bps, 93.90%, Err 214 (1.0e-05)
2658.330 .... 9749 packets received, 7512 bps, 93.90%, Err 214 (1.0e-05)
2660.462 .... 9757 packets received, 7512 bps, 93.90%, Err 214 (1.0e-05)
2662.539 .... 9765 packets received, 7513 bps, 93.91%, Err 214 (1.0e-05)
2664.650 .... 9773 packets received, 7513 bps, 93.91%, Err 214 (1.0e-05)
2666.786 .... 9781 packets received, 7513 bps, 93.91%, Err 214 (1.0e-05)
2668.882 .... 9789 packets received, 7513 bps, 93.91%, Err 214 (1.0e-05)
2671.010 .... 9797 packets received, 7513 bps, 93.92%, Err 214 (1.0e-05)
2673.115 .... 9805 packets received, 7514 bps, 93.92%, Err 214 (1.0e-05)
2675.248 .... 9813 packets received, 7514 bps, 93.92%, Err 214 (1.0e-05)
2677.604 .... 9818 packets received, 7511 bps, 93.89%, Err 215 (1.0e-05)
2679.694 .... 9829 packets received, 7513 bps, 93.92%, Err 215 (1.0e-05)
2681.854 .... 9837 packets received, 7513 bps, 93.92%, Err 215 (1.0e-05)
2683.941 .... 9845 packets received, 7514 bps, 93.92%, Err 215 (1.0e-05)
2686.042 .... 9852 packets received, 7513 bps, 93.91%, Err 216 (1.0e-05)
2688.154 .... 9860 packets received, 7513 bps, 93.92%, Err 217 (1.0e-05)
2690.277 .... 9868 packets received, 7514 bps, 93.92%, Err 217 (1.0e-05)
2692.380 .... 9876 packets received, 7514 bps, 93.92%, Err 217 (1.0e-05)
2694.515 .... 9884 packets received, 7514 bps, 93.92%, Err 217 (1.0e-05)
2696.595 .... 9892 packets received, 7514 bps, 93.93%, Err 217 (1.0e-05)
2698.739 .... 9900 packets received, 7514 bps, 93.93%, Err 217 (1.0e-05)
2700.828 .... 9908 packets received, 7515 bps, 93.93%, Err 217 (1.0e-05)
2702.978 .... 9916 packets received, 7515 bps, 93.93%, Err 217 (1.0e-05)
2705.100 .... 9924 packets received, 7515 bps, 93.93%, Err 217 (1.0e-05)
2707.204 .... 9932 packets received, 7515 bps, 93.94%, Err 217 (1.0e-05)
2709.278 .... 9940 packets received, 7515 bps, 93.94%, Err 217 (1.0e-05)
2711.401 .... 9948 packets received, 7515 bps, 93.94%, Err 217 (1.0e-05)
2713.523 .... 9956 packets received, 7516 bps, 93.94%, Err 217 (1.0e-05)
2715.900 .... 9961 packets received, 7513 bps, 93.91%, Err 218 (1.0e-05)
2718.001 .... 9971 packets received, 7515 bps, 93.93%, Err 219 (1.0e-05)
2720.135 .... 9979 packets received, 7515 bps, 93.93%, Err 219 (1.0e-05)
2722.274 .... 9987 packets received, 7515 bps, 93.93%, Err 219 (1.0e-05)
2724.379 .... 9995 packets received, 7515 bps, 93.94%, Err 219 (1.0e-05)
2726.503 .... 10003 packets received, 7515 bps, 93.94%, Err 219 (1.0e-05)
2728.585 .... 10011 packets received, 7515 bps, 93.94%, Err 219 (1.0e-05)
2730.736 .... 10019 packets received, 7515 bps, 93.94%, Err 219 (1.0e-05)
2732.832 .... 10027 packets received, 7516 bps, 93.95%, Err 219 (1.0e-05)
2734.934 .... 10035 packets received, 7516 bps, 93.95%, Err 219 (1.0e-05)
2737.037 .... 10043 packets received, 7516 bps, 93.95%, Err 219 (1.0e-05)
2739.676 .... 10049 packets received, 7513 bps, 93.92%, Err 220 (1.0e-05)
2741.813 .... 10060 packets received, 7516 bps, 93.95%, Err 220 (1.0e-05)
2743.936 .... 10068 packets received, 7516 bps, 93.95%, Err 220 (1.0e-05)
2746.037 .... 10076 packets received, 7516 bps, 93.95%, Err 220 (1.0e-05)
2748.146 .... 10084 packets received, 7516 bps, 93.95%, Err 220 (1.0e-05)
2750.259 .... 10092 packets received, 7516 bps, 93.96%, Err 220 (1.0e-05)
2752.357 .... 10100 packets received, 7517 bps, 93.96%, Err 220 (1.0e-05)
2754.491 .... 10108 packets received, 7517 bps, 93.96%, Err 220 (1.0e-05)
2756.601 .... 10116 packets received, 7517 bps, 93.96%, Err 220 (1.0e-05)
2758.688 .... 10124 packets received, 7517 bps, 93.97%, Err 220 (1.0e-05)
2760.823 .... 10132 packets received, 7517 bps, 93.97%, Err 220 (1.0e-05)
2762.927 .... 10140 packets received, 7518 bps, 93.97%, Err 221 (1.0e-05)
2765.023 .... 10147 packets received, 7517 bps, 93.96%, Err 221 (1.0e-05)
2767.143 .... 10155 packets received, 7517 bps, 93.97%, Err 221 (1.0e-05)
2769.567 .... 10160 packets received, 7514 bps, 93.93%, Err 222 (1.0e-05)
2771.666 .... 10171 packets received, 7517 bps, 93.96%, Err 222 (1.0e-05)
2773.781 .... 10179 packets received, 7517 bps, 93.96%, Err 222 (1.0e-05)
2775.886 .... 10187 packets received, 7517 bps, 93.96%, Err 222 (1.0e-05)
2777.993 .... 10195 packets received, 7517 bps, 93.97%, Err 222 (1.0e-05)
2780.115 .... 10203 packets received, 7518 bps, 93.97%, Err 222 (1.0e-05)
2782.245 .... 10207 packets received, 7515 bps, 93.93%, Err 223 (1.0e-05)
2784.315 .... 10218 packets received, 7517 bps, 93.97%, Err 223 (1.0e-05)
2786.435 .... 10226 packets received, 7517 bps, 93.97%, Err 223 (1.0e-05)
2788.567 .... 10234 packets received, 7518 bps, 93.97%, Err 223 (1.0e-05)
2790.919 .... 10239 packets received, 7515 bps, 93.94%, Err 224 (1.0e-05)
2793.050 .... 10250 packets received, 7517 bps, 93.96%, Err 224 (1.0e-05)
2795.162 .... 10258 packets received, 7517 bps, 93.97%, Err 224 (1.0e-05)
2797.290 .... 10266 packets received, 7518 bps, 93.97%, Err 224 (1.0e-05)
2799.909 .... 10272 packets received, 7515 bps, 93.94%, Err 225 (1.0e-05)
2802.033 .... 10283 packets received, 7517 bps, 93.97%, Err 225 (1.0e-05)
2804.117 .... 10291 packets received, 7517 bps, 93.97%, Err 225 (1.0e-05)
2806.247 .... 10299 packets received, 7518 bps, 93.97%, Err 225 (1.0e-05)
2808.398 .... 10307 packets received, 7518 bps, 93.97%, Err 225 (1.0e-05)
2810.485 .... 10315 packets received, 7518 bps, 93.97%, Err 225 (1.0e-05)
2812.606 .... 10323 packets received, 7518 bps, 93.98%, Err 225 (1.0e-05)
2814.691 .... 10331 packets received, 7518 bps, 93.98%, Err 225 (1.0e-05)
2816.831 .... 10339 packets received, 7518 bps, 93.98%, Err 225 (1.0e-05)
2818.941 .... 10347 packets received, 7519 bps, 93.98%, Err 225 (1.0e-05)
2821.594 .... 10353 packets received, 7516 bps, 93.95%, Err 226 (1.0e-05)
2823.692 .... 10364 packets received, 7518 bps, 93.98%, Err 226 (1.0e-05)
2825.833 .... 10372 packets received, 7518 bps, 93.98%, Err 226 (1.0e-05)
2827.913 .... 10380 packets received, 7519 bps, 93.98%, Err 226 (1.0e-05)
2830.054 .... 10388 packets received, 7519 bps, 93.98%, Err 226 (1.0e-05)
2832.162 .... 10396 packets received, 7519 bps, 93.99%, Err 226 (1.0e-05)
2834.242 .... 10404 packets received, 7519 bps, 93.99%, Err 226 (1.0e-05)
2836.378 .... 10411 packets received, 7519 bps, 93.98%, Err 227 (1.0e-05)
2839.257 .... 10418 packets received, 7516 bps, 93.95%, Err 228 (1.0e-05)
2841.390 .... 10429 packets received, 7518 bps, 93.98%, Err 228 (1.0e-05)
2843.494 .... 10437 packets received, 7519 bps, 93.98%, Err 228 (1.0e-05)
2845.616 .... 10445 packets received, 7519 bps, 93.98%, Err 228 (1.0e-05)
2847.738 .... 10453 packets received, 7519 bps, 93.99%, Err 228 (1.0e-05)
2849.862 .... 10461 packets received, 7519 bps, 93.99%, Err 228 (1.0e-05)
2851.952 .... 10469 packets received, 7519 bps, 93.99%, Err 228 (1.0e-05)
2854.093 .... 10477 packets received, 7519 bps, 93.99%, Err 228 (1.0e-05)
2856.954 .... 10484 packets received, 7517 bps, 93.96%, Err 229 (1.0e-05)
2859.078 .... 10495 packets received, 7519 bps, 93.99%, Err 229 (1.0e-05)
2861.217 .... 10502 packets received, 7518 bps, 93.98%, Err 230 (1.0e-05)
2863.310 .... 10510 packets received, 7519 bps, 93.98%, Err 230 (1.0e-05)
2865.417 .... 10518 packets received, 7519 bps, 93.99%, Err 230 (1.0e-05)
2867.513 .... 10526 packets received, 7519 bps, 93.99%, Err 230 (1.0e-05)
2869.648 .... 10534 packets received, 7519 bps, 93.99%, Err 230 (1.0e-05)
2871.732 .... 10542 packets received, 7519 bps, 93.99%, Err 230 (1.0e-05)
2873.865 .... 10549 packets received, 7519 bps, 93.99%, Err 231 (1.0e-05)
2875.991 .... 10557 packets received, 7519 bps, 93.99%, Err 231 (1.0e-05)
2878.081 .... 10565 packets received, 7519 bps, 93.99%, Err 231 (1.0e-05)
